"","logFC","logCPM","PValue","FDR"
"Potri.004G163300",3.4357088135568,7.52054100738945,1.21267193550946e-16,3.22837966542708e-15
"Potri.T121300",-3.34117531384273,5.28802353097218,1.21377064940476e-16,3.22837966542708e-15
"Potri.001G203400",7.58139666424112,5.6594587158222,1.26729233859699e-16,3.35919270573312e-15
"Potri.002G054900",8.03965955598419,5.78969033476851,1.56459829394703e-16,4.13310266046075e-15
"Potri.014G111800",3.5304891527045,6.20670389949374,1.70521472629026e-16,4.48923876921314e-15
"Potri.011G007800",7.54337296978506,6.10757835324017,1.76147027003507e-16,4.62162030171913e-15
"Potri.001G231600",-3.51136675617032,6.91319468225627,1.84664276426462e-16,4.82872128223247e-15
"Potri.004G015700",-3.17037305245471,6.93989205846188,2.11769433821587e-16,5.51752522349689e-15
"Potri.009G037300",3.78220945802687,7.01175983786726,2.1243184969019e-16,5.51752522349689e-15
"Potri.002G038500",7.51432387413663,6.6527551051769,2.15858496330325e-16,5.58001413950624e-15
"Potri.011G113400",4.37196195004663,5.69584882246481,2.16279617810319e-16,5.58001413950624e-15
"Potri.003G142600",-4.16816785888699,5.00075037513445,2.47399496181042e-16,6.36170133036964e-15
"Potri.017G147400",5.35942175179049,8.22276229739738,2.60213496167349e-16,6.6690478819049e-15
"Potri.003G101900",2.94854854515038,5.52555450053254,2.61098858542161e-16,6.6696540102849e-15
"Potri.003G193500",8.78302306983979,7.20820813469674,2.7964355779931e-16,7.11987216239034e-15
"Potri.008G219200",3.28532553101598,6.52060751123421,2.92734930181995e-16,7.42874872002833e-15
"Potri.010G141600",-3.03283199621243,11.6767250079201,3.13195994807258e-16,7.92201633924241e-15
"Potri.001G102300",3.73763263403537,8.00913223607198,3.38784038845314e-16,8.54133049075809e-15
"Potri.010G089900",-3.03869411666568,6.39624879201776,3.4765383032899e-16,8.73649560631942e-15
"Potri.011G058800",3.84067630372091,5.12683757371784,3.879389975782e-16,9.7173069296287e-15
"Potri.018G101600",5.59495261839823,8.48770526097766,4.61708932476126e-16,1.15167140290314e-14
"Potri.009G010200",6.51084894446746,7.76231816514463,4.62751687729815e-16,1.15167140290314e-14
"Potri.016G080700",3.256688643888,6.04444869752245,4.67449163395848e-16,1.15963350150124e-14
"Potri.013G055100",-2.88875083166656,6.09449022274938,4.79621135976775e-16,1.18602798481158e-14
"Potri.005G224100",6.87537038551315,5.27848344344052,5.14054116371237e-16,1.2671270257049e-14
"Potri.001G167700",3.77056194431991,8.33179723661148,5.21914907466289e-16,1.28241948691717e-14
"Potri.004G206600",-3.15111531400963,5.35526754292716,5.82990408750951e-16,1.42795752016847e-14
"Potri.011G132600",-2.83363370516542,6.1821699701163,5.87792932909144e-16,1.43517895921665e-14
"Potri.001G009100",-3.06447360795277,6.9047477380511,6.0934163277029e-16,1.48311454013901e-14
"Potri.009G097300",6.41280972450605,5.75406989845044,6.18083036267155e-16,1.49967482780808e-14
"Potri.005G257800",-2.87952645489808,6.39250901486417,6.54583284869519e-16,1.58327332027815e-14
"Potri.007G099400",3.34641441203545,7.69530853880335,6.62403957984354e-16,1.59719832859779e-14
"Potri.004G230000",4.93152204459575,5.5078246973145,7.07035940022021e-16,1.69952117259952e-14
"Potri.010G080400",-3.29414636804375,8.21854092567772,7.09407195291999e-16,1.6999417001734e-14
"Potri.015G060100",-2.85071377390601,9.17883714730421,7.52156787103724e-16,1.79681899141445e-14
"Potri.T148000",5.16923029108392,5.51679556436727,7.61234756541213e-16,1.81290985096277e-14
"Potri.002G200200",-2.91315005188247,6.79949905529962,8.28526878455984e-16,1.96711596295991e-14
"Potri.002G057900",-4.41662605565122,4.9553337625487,8.89945501119855e-16,2.10647650723782e-14
"Potri.006G236500",6.66724162070731,7.7945904484428,8.96198624040561e-16,2.11481016770547e-14
"Potri.005G223100",6.68319489094156,6.01647853669075,9.56661998315128e-16,2.25062731518513e-14
"Potri.007G137000",-3.75297884576948,5.32859677537971,9.70716426144127e-16,2.27677125404713e-14
"Potri.001G154100",3.1925387971392,6.42807010492367,9.76263739363235e-16,2.28286445397929e-14
"Potri.010G107300",3.3255960586474,6.18653348648346,1.01157299531413e-15,2.35830571799137e-14
"Potri.009G168800",-3.20201693332462,5.33265049387355,1.04226786018863e-15,2.4225685398979e-14
"Potri.005G218500",4.83870055187173,5.27345291458902,1.11403058901077e-15,2.58161579609082e-14
"Potri.010G150700",3.32964567248735,8.47072437244836,1.20894883294503e-15,2.79321312447599e-14
"Potri.003G162100",-2.90129551848574,5.43612405753702,1.22473257451469e-15,2.82125896629276e-14
"Potri.004G111100",-3.60428743347041,5.11007456799955,1.33255316364047e-15,3.05587968610611e-14
"Potri.001G310500",3.11672444715871,6.50694038288311,1.33447975956572e-15,3.05587968610611e-14
"Potri.009G042600",-2.85907438468063,6.60740052754397,1.48241978689166e-15,3.38463986741636e-14
"Potri.004G142800",-2.77919885688608,9.64192256323857,1.50830015875888e-15,3.43360094964521e-14
"Potri.018G078800",3.07337598082919,5.56267551628902,1.54227956510906e-15,3.5006580158194e-14
"Potri.010G109100",4.07568182399647,6.28303648502021,1.55181660352313e-15,3.51200599744708e-14
"Potri.004G172300",7.35651131775151,5.93409460485765,1.65886488083199e-15,3.74332774858298e-14
"Potri.006G062900",2.76439603455849,5.63894997069791,1.70023003095735e-15,3.82551756965405e-14
"Potri.015G002800",6.72432469775176,6.42078328805799,1.8424545108686e-15,4.13350664177477e-14
"Potri.011G096500",-3.41467754506334,8.21994469619735,1.86123619882661e-15,4.16357461818437e-14
"Potri.T175200",4.97044335258319,4.73802621734424,1.95257312094766e-15,4.35530719196971e-14
"Potri.001G108800",3.95466711055253,6.15394554832791,2.09421305337032e-15,4.65781868766847e-14
"Potri.016G089500",3.20139011403698,7.9795961428095,2.25200393816991e-15,4.99441561072639e-14
"Potri.016G119100",-3.14283831894739,7.37124170823057,2.29376159594394e-15,5.07248992931604e-14
"Potri.006G226400",3.35599786659637,7.99014404105732,2.37855280047779e-15,5.24501386772025e-14
"Potri.001G162100",-3.40298504048776,5.19514985151381,2.41602221836104e-15,5.31250340060069e-14
"Potri.004G179300",6.52308427752666,5.61862057768453,2.58324096705446e-15,5.66410342351318e-14
"Potri.004G012700",6.1875167801061,6.94541558599702,2.70295075356793e-15,5.90984147814006e-14
"Potri.005G109600",-2.94388272828475,6.66906614033558,2.77150094038495e-15,6.04265275452945e-14
"Potri.014G158400",-3.40346044840463,5.28218231941903,2.96145986442872e-15,6.43867959288717e-14
"Potri.003G164200",-2.67678105458675,5.82032653214622,3.12496506277915e-15,6.7751343377901e-14
"Potri.005G100700",3.26730435655615,8.15646485324774,3.25621201132849e-15,7.03996675074931e-14
"Potri.011G057500",-3.01323346897573,9.14288568108585,3.4244208890195e-15,7.38301328161865e-14
"Potri.001G398700",-3.77624131082012,5.00671887226187,4.07592623970996e-15,8.76324141537641e-14
"Potri.004G226800",-3.10443651376344,7.58033614468431,4.42592212877541e-15,9.48937320684812e-14
"Potri.019G075600",3.7922663466093,5.04843016453304,4.56325187032026e-15,9.74880094266253e-14
"Potri.012G060900",5.70750027074289,6.44548803768034,4.5721120700084e-15,9.74880094266253e-14
"Potri.T112700",3.57517514586591,6.73243529745575,4.91336313201321e-15,1.04476457807094e-13
"Potri.002G101300",-2.99722497609513,8.80931351964482,5.07425464374405e-15,1.07602002582408e-13
"Potri.017G102100",5.17893741538777,8.03143733375337,5.49102903447798e-15,1.16121761548797e-13
"Potri.006G020000",5.37946820242888,5.86882225149372,5.5579476076138e-15,1.17216660716433e-13
"Potri.010G163200",-2.79022670428054,6.30899534811416,5.85371721675385e-15,1.23118943634986e-13
"Potri.009G058500",5.84099792146812,8.01672570050346,6.23893962059462e-15,1.30865562773448e-13
"Potri.015G131800",-2.96470044779505,7.03406395354384,6.42357938952478e-15,1.34374336418708e-13
"Potri.002G100400",-2.84384100304749,5.86287063959457,6.49977509867629e-15,1.35601776991252e-13
"Potri.019G084100",-2.58898388094674,5.60308920262927,6.95404475459211e-15,1.44688995700384e-13
"Potri.010G004300",-3.16689303429575,5.23375046297897,7.01596049138574e-15,1.45462682803254e-13
"Potri.001G410700",-3.06479849421922,7.85566734725681,7.02881697266368e-15,1.45462682803254e-13
"Potri.007G022300",6.67110661111619,6.21279003596587,7.4395213820025e-15,1.53551721324532e-13
"Potri.008G010600",7.31855694136574,6.10917415701896,7.66247134193773e-15,1.57732787730314e-13
"Potri.006G136700",-2.82216678260797,11.2344401940522,8.00442541710413e-15,1.64263612902376e-13
"Potri.004G117800",3.29265025082771,8.66516739323769,8.02217644406951e-15,1.64263612902376e-13
"Potri.001G437400",-3.78975800854995,5.77853788923628,8.39076469021815e-15,1.71357569135326e-13
"Potri.006G147700",3.01081806268481,5.33449123417385,8.49704631925254e-15,1.72694076226513e-13
"Potri.006G242100",6.4149068296387,7.57132251117923,8.50083243440589e-15,1.72694076226513e-13
"Potri.007G118600",9.6428789197549,7.02796839160311,8.64403659342441e-15,1.7514356867305e-13
"Potri.009G024300",3.12033119190835,6.92446782626914,8.68733383414328e-15,1.75561263384514e-13
"Potri.002G254800",2.81098629426433,5.43619907513304,8.81687357129953e-15,1.77715107921506e-13
"Potri.019G120600",4.43305905094765,5.01072539694777,9.01919109624551e-15,1.81320880740105e-13
"Potri.007G019600",3.0001205670887,6.7560275846585,9.32484984153006e-15,1.86980149672131e-13
"Potri.010G163000",2.74333480258393,6.46099229267771,9.38718435299607e-15,1.87691632662229e-13
"Potri.005G195600",2.95692735952089,10.9412233566603,9.40883119805491e-15,1.87691632662229e-13
"Potri.006G235500",3.492949112985,7.45505999669318,9.70353486891988e-15,1.93016606597594e-13
"Potri.001G048700",3.85417725411844,6.04297976374058,9.72564296809584e-15,1.93016606597594e-13
"Potri.005G172400",-2.84952692582391,7.17840632493827,9.76848700844528e-15,1.93371072750298e-13
"Potri.T043800",5.46566797045301,6.65509303014413,1.03186267324714e-14,2.03740231911553e-13
"Potri.008G166700",2.70761266508182,5.87065725182515,1.05175182112541e-14,2.07138908282713e-13
"Potri.008G086500",-3.60672694645301,7.16087779275873,1.05929957918268e-14,2.07928568557422e-13
"Potri.009G066100",2.92536120518818,8.29989232352641,1.0611341677026e-14,2.07928568557422e-13
"Potri.010G187600",-2.94280115155809,7.97233396563112,1.09389972552103e-14,2.13807673624565e-13
"Potri.002G019300",2.87103581912805,5.7669945041663,1.15666181353724e-14,2.25505351052349e-13
"Potri.001G240900",-2.9885534734913,7.00279906210086,1.16432454229977e-14,2.26428943653272e-13
"Potri.001G334500",3.42027063434305,5.40177432474271,1.20723564890103e-14,2.34185561967268e-13
"Potri.016G089400",3.19314348284512,8.21992579023054,1.21928849610131e-14,2.35932323995604e-13
"Potri.012G019700",-3.20311619440223,5.21332557624668,1.25907966403106e-14,2.43024354104748e-13
"Potri.009G156600",-3.51074444310761,6.62346203127922,1.36720115605238e-14,2.63237237508594e-13
"Potri.007G135300",-2.93547541291223,6.60293853850379,1.39590592274426e-14,2.68097068040708e-13
"Potri.013G098900",3.92964364686698,4.95490731478266,1.4233732493538e-14,2.72695766089069e-13
"Potri.001G268600",8.37419852429888,6.94018257740391,1.43282227025903e-14,2.7315482619427e-13
"Potri.014G038700",3.62464858373817,7.2309019709579,1.43282764127744e-14,2.7315482619427e-13
"Potri.010G131900",3.14645806554718,5.76998739930435,1.50960048931579e-14,2.87083729417794e-13
"Potri.013G158800",-3.55971465974537,5.03685075038415,1.55755940255038e-14,2.95478180777939e-13
"Potri.006G038300",8.77322527473658,7.14638429297982,1.68077864546406e-14,3.18074002833541e-13
"Potri.005G195700",5.08773843635141,6.29030095029931,1.74807036331142e-14,3.29809948460947e-13
"Potri.002G082400",3.08749991820319,8.21598917257752,1.7513163929903e-14,3.29809948460947e-13
"Potri.010G002600",4.1344918590474,7.5906102670036,1.79176591306563e-14,3.36608450658445e-13
"Potri.007G049400",8.61275061586095,6.80585320849821,1.8401874443453e-14,3.44868058577061e-13
"Potri.006G053200",3.23617838299332,7.82796863187657,1.86182521202996e-14,3.4808036572734e-13
"Potri.012G077200",2.70773188798913,5.98229068736307,1.87006637922416e-14,3.48778645185422e-13
"Potri.010G072200",5.09803810002332,7.91288366470211,1.8763078709573e-14,3.49101512529074e-13
"Potri.007G044500",6.53172378263769,7.38341656311057,1.93618404648984e-14,3.58543080061642e-13
"Potri.005G237700",-2.84238774821054,6.6594706434425,1.93631792591429e-14,3.58543080061642e-13
"Potri.011G024900",9.43965228173806,6.83136184455593,1.96745188567735e-14,3.63438606089325e-13
"Potri.013G061900",-2.55557277370131,5.57695007508265,2.00269528564309e-14,3.6906813121137e-13
"Potri.005G119200",3.57516466272803,8.0929060092544,2.04799234956745e-14,3.76519258566557e-13
"Potri.001G232200",-3.25234137207813,7.37678730343243,2.07422249797595e-14,3.80437965268575e-13
"Potri.017G055000",-2.89907571374702,6.47481589958863,2.12128239744932e-14,3.88149545065194e-13
"Potri.009G054900",-2.81544924201222,6.69392319722359,2.17581623390363e-14,3.97189095528635e-13
"Potri.005G251900",3.13100895242457,5.20677359666806,2.25708628154018e-14,4.11055242802847e-13
"Potri.010G065200",-2.42852590333257,5.61599459408261,2.31285089628064e-14,4.20222205098877e-13
"Potri.010G041800",4.22871184901187,6.51620926812552,2.38510313672566e-14,4.32334854291723e-13
"Potri.001G059400",-2.71468988630953,5.95723672817133,2.41223667325014e-14,4.36231585302712e-13
"Potri.014G027800",9.31323111741235,6.87124088713716,2.43555118289762e-14,4.39301317488645e-13
"Potri.019G131300",3.15934092724348,7.98397577325901,2.44056287493691e-14,4.39301317488645e-13
"Potri.014G027700",6.33846629384996,7.20382673926914,2.63807830442232e-14,4.72801671936883e-13
"Potri.004G122900",3.01874644678639,8.71431842530998,2.63889305267098e-14,4.72801671936883e-13
"Potri.014G098700",-2.97514147660721,7.36121262193439,2.75313734783214e-14,4.9213124878108e-13
"Potri.001G415300",-2.55246433435591,5.53832682137801,2.89205546436242e-14,5.15772103552193e-13
"Potri.013G157900",-2.97001011807843,10.6032444869475,2.93081350559517e-14,5.21482678926588e-13
"Potri.009G133500",3.17971366923577,7.525560488813,3.00351793042936e-14,5.33193320677139e-13
"Potri.001G068100",-2.70406010094513,9.36213167280722,3.13287437883918e-14,5.54884386549549e-13
"Potri.009G063300",5.56903931360657,7.14610448671215,3.16295899495643e-14,5.58933849793671e-13
"Potri.016G066700",3.08053426364526,6.36550481609083,3.1909585163473e-14,5.62597241834353e-13
"Potri.T160900",8.62401052234136,6.69315736231795,3.36628481699709e-14,5.92160101899033e-13
"Potri.014G185300",-2.72586810328457,5.81542787055224,3.46876245725387e-14,6.08803206783332e-13
"Potri.010G066200",-2.90199012418359,6.23312254848894,3.50442561597937e-14,6.13670911033492e-13
"Potri.006G056300",-2.61006603327794,9.64537133171276,3.80175617906369e-14,6.64234601037312e-13
"Potri.007G014800",-2.46196772525601,5.6328444741091,3.99364705005558e-14,6.96189823590769e-13
"Potri.005G157300",2.65420428388652,6.21924219300652,4.11228306379295e-14,7.15260020533875e-13
"Potri.017G016700",-2.81003204525146,7.53310490069203,4.4201847949168e-14,7.6709036575462e-13
"Potri.002G008800",-2.85353371198707,7.40339702737243,4.47291301654484e-14,7.7450440152253e-13
"Potri.001G061100",2.96026696738827,5.28742801530942,4.65608104058846e-14,8.04421144065953e-13
"Potri.011G079400",-2.58165970272157,6.02429378948559,4.7349462651299e-14,8.1622459002462e-13
"Potri.005G145300",-2.66811297996073,6.74835824734051,4.76107100391483e-14,8.18904212673351e-13
"Potri.017G145700",2.94652042256456,8.58076277676519,4.81290294777916e-14,8.25983787490259e-13
"Potri.015G103900",2.79053352935598,6.71073264099023,4.98781798744473e-14,8.54108655372173e-13
"Potri.010G226000",3.53278722851132,7.00184912716569,5.07467214139486e-14,8.67063187072765e-13
"Potri.006G226500",3.19399085181058,7.35980284987112,5.14788351940771e-14,8.77634767405631e-13
"Potri.010G211300",3.16535316419265,5.25906620626375,5.1915485223926e-14,8.83133748644368e-13
"Potri.001G004600",-2.72816123352643,6.75938830774981,5.25153188268567e-14,8.91378437982173e-13
"Potri.018G052500",-2.953309619631,8.62450098872712,5.27332467389592e-14,8.93118883500097e-13
"Potri.004G073000",3.074458416577,7.19563253521327,5.36261696650338e-14,9.06258849797733e-13
"Potri.004G211900",-2.77719649633782,7.1522969266689,5.46346376277013e-14,9.21289967839669e-13
"Potri.016G035200",3.61855510478341,7.56125716140531,5.65617061203056e-14,9.5171218558949e-13
"Potri.017G140000",-2.61462888295546,5.43288105427206,5.79821258917867e-14,9.73495996534554e-13
"Potri.001G453800",4.67092866916225,6.24435894140676,5.8621885728522e-14,9.82106916750563e-13
"Potri.001G280400",-2.63498872419637,6.41262054782496,5.9739301365115e-14,9.98665642691123e-13
"Potri.015G108500",6.76274129761833,5.6253059836161,6.1851610585696e-14,1.03174884899415e-12
"Potri.001G298300",8.63027789977424,6.24934872414403,6.52567810173157e-14,1.08620964532048e-12
"Potri.008G106400",8.42744897315391,6.70367872494343,6.72846134573952e-14,1.11755988875588e-12
"Potri.001G248800",-2.54740075502158,6.11877218264935,6.93383765566432e-14,1.1492056414313e-12
"Potri.004G059600",-2.94362317107518,9.28020429389425,7.03837209022436e-14,1.16270345867732e-12
"Potri.012G089900",-2.59056711026185,5.86692234820188,7.04532199121012e-14,1.16270345867732e-12
"Potri.008G006000",-2.40859388307092,5.67850396668751,7.2728661547755e-14,1.19770178804175e-12
"Potri.012G048200",3.17861956628271,10.0670262505023,7.53870955336995e-14,1.23884526418436e-12
"Potri.006G121700",-3.2756489437722,6.41388658704697,8.12619562886571e-14,1.33212719960199e-12
"Potri.013G153400",2.76428734691389,8.60780647389575,8.14077733090107e-14,1.33212719960199e-12
"Potri.001G332800",-2.87447406829734,5.28339150595281,8.18850762669685e-14,1.3371107390429e-12
"Potri.002G130700",3.65249509567364,9.03828120021283,8.31239901510028e-14,1.35448354477634e-12
